15 seconds no increase

  G27: Score 1.0 | P(Delta >= 5) = 0.646 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.539 | continue
  G29: Score 0.0 | P(Delta >= 5) = 0.469 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.393 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.381 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.319 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.314 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.238 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.246 | reject_H0

--- ITERATION 18: Tuning LMR_slope (0.61 -> 0.49) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.803 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.508 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.694 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.455 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.639 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.648 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.758 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.611 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.733 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.721 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.830 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.792 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.800 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.801 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.868 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.807 | continue
  G17: Score 0.5 | P(Delta >= 5) = 0.784 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.789 | continue
  G19: Score 0.5 | P(Delta >= 5) = 0.761 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.774 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.842 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.763 | continue
  G23: Score 0.5 | P(Delta >= 5) = 0.739 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.749 | continue
  G25: Score 0.0 | P(Delta >= 5) = 0.638 | continue
  G26: Score 0.5 | P(Delta >= 5) = 0.654 | continue
  G27: Score 1.0 | P(Delta >= 5) = 0.747 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.635 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.710 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.643 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.652 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.631 | continue
  G33: Score 0.0 | P(Delta >= 5) = 0.555 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.539 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.562 | reject_H0

--- ITERATION 19: Tuning NMP_slope (86.64 -> 69.79) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.813 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.482 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.462 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.283 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.296 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.191 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.165 | continue
  G8: Score 0.5 | P(Delta >= 5) = 0.168 | continue
  G9: Score 0.0 | P(Delta >= 5) = 0.092 | reject_H0

--- ITERATION 20: Tuning NMP_slope (86.64 -> 137.01) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.809 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.818 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.909 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.913 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.944 | continue
  G6: Score 1.0 | P(Delta >= 5) = 0.966 | accept_H0

--- ITERATION 21: Tuning NMP_minDepth (3.00 -> 1.84) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.828 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.829 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.908 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.669 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.808 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.649 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.767 | continue
  G8: Score 0.5 | P(Delta >= 5) = 0.776 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.761 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.759 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.831 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.843 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.839 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.855 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.891 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.913 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.926 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.870 | continue
  G19: Score 0.5 | P(Delta >= 5) = 0.876 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.784 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.829 | continue
  G22: Score 0.5 | P(Delta >= 5) = 0.841 | continue
  G23: Score 0.5 | P(Delta >= 5) = 0.840 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.771 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.828 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.756 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.745 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.734 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.798 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.727 | continue
  G31: Score 1.0 | P(Delta >= 5) = 0.805 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.716 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.766 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.695 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.698 | continue
  G36: Score 0.0 | P(Delta >= 5) = 0.621 | continue
  G37: Score 1.0 | P(Delta >= 5) = 0.696 | continue
  G38: Score 0.0 | P(Delta >= 5) = 0.621 | continue
  G39: Score 0.5 | P(Delta >= 5) = 0.631 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.543 | continue
  G41: Score 0.5 | P(Delta >= 5) = 0.536 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.463 | continue
  G43: Score 0.5 | P(Delta >= 5) = 0.449 | continue
  G44: Score 0.5 | P(Delta >= 5) = 0.455 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.504 | continue
  G46: Score 0.0 | P(Delta >= 5) = 0.449 | continue
  G47: Score 1.0 | P(Delta >= 5) = 0.508 | continue
  G48: Score 0.5 | P(Delta >= 5) = 0.511 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.580 | continue
  G50: Score 0.0 | P(Delta >= 5) = 0.513 | reject_H0

--- ITERATION 22: Tuning LMR_slope (0.61 -> 0.74) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.805 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.814 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.830 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.504 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.502 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.303 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.487 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.347 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.486 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.348 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.454 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.467 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.594 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.597 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.676 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.713 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.786 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.684 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.772 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.649 | continue
  G21: Score 0.0 | P(Delta >= 5) = 0.567 | continue
  G22: Score 0.5 | P(Delta >= 5) = 0.570 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.655 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.676 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.711 | continue
  G26: Score 0.5 | P(Delta >= 5) = 0.737 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.747 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.723 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.794 | continue
  G30: Score 0.5 | P(Delta >= 5) = 0.798 | continue
  G31: Score 1.0 | P(Delta >= 5) = 0.855 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.843 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.856 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.847 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.851 | continue
  G36: Score 0.0 | P(Delta >= 5) = 0.781 | continue
  G37: Score 1.0 | P(Delta >= 5) = 0.830 | continue
  G38: Score 1.0 | P(Delta >= 5) = 0.882 | continue
  G39: Score 1.0 | P(Delta >= 5) = 0.902 | continue
  G40: Score 0.5 | P(Delta >= 5) = 0.909 | continue
  G41: Score 0.0 | P(Delta >= 5) = 0.851 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.810 | continue
  G43: Score 0.5 | P(Delta >= 5) = 0.804 | continue
  G44: Score 0.5 | P(Delta >= 5) = 0.794 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.842 | continue
  G46: Score 0.5 | P(Delta >= 5) = 0.840 | continue
  G47: Score 1.0 | P(Delta >= 5) = 0.890 | continue
  G48: Score 0.5 | P(Delta >= 5) = 0.873 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.926 | continue
  G50: Score 0.0 | P(Delta >= 5) = 0.887 | accept_H0

--- ITERATION 23: Tuning NMP_minDepth (3.00 -> 5.23) ---
  G1: Score 0.5 | P(Delta >= 5) = 0.486 | continue
  G2: Score 0.5 | P(Delta >= 5) = 0.483 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.480 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.475 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.834 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.847 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.835 | continue
  G8: Score 0.5 | P(Delta >= 5) = 0.831 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.892 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.895 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.938 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.928 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.941 | continue
  G14: Score 1.0 | P(Delta >= 5) = 0.942 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.955 | accept_H0

--- ITERATION 24: Tuning NMP_slope (137.01 -> 87.92) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.832 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.489 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.455 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.460 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.691 | continue
  G6: Score 1.0 | P(Delta >= 5) = 0.797 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.804 | continue
  G8: Score 1.0 | P(Delta >= 5) = 0.879 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.919 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.823 | continue
  G11: Score 0.5 | P(Delta >= 5) = 0.857 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.849 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.907 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.803 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.870 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.786 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.868 | continue
  G18: Score 1.0 | P(Delta >= 5) = 0.897 | continue
  G19: Score 0.5 | P(Delta >= 5) = 0.894 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.823 | continue
  G21: Score 0.5 | P(Delta >= 5) = 0.844 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.749 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.817 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.730 | continue
  G25: Score 0.0 | P(Delta >= 5) = 0.648 | continue
  G26: Score 0.5 | P(Delta >= 5) = 0.646 | continue
  G27: Score 1.0 | P(Delta >= 5) = 0.722 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.639 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.724 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.633 | continue
  G31: Score 1.0 | P(Delta >= 5) = 0.691 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.647 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.682 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.689 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.750 | continue
  G36: Score 0.5 | P(Delta >= 5) = 0.764 | continue
  G37: Score 1.0 | P(Delta >= 5) = 0.795 | continue
  G38: Score 0.0 | P(Delta >= 5) = 0.733 | continue
  G39: Score 1.0 | P(Delta >= 5) = 0.785 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.738 | continue
  G41: Score 1.0 | P(Delta >= 5) = 0.787 | continue
  G42: Score 0.5 | P(Delta >= 5) = 0.771 | continue
  G43: Score 0.5 | P(Delta >= 5) = 0.775 | continue
  G44: Score 0.0 | P(Delta >= 5) = 0.723 | continue
  G45: Score 0.5 | P(Delta >= 5) = 0.709 | continue
  G46: Score 1.0 | P(Delta >= 5) = 0.762 | continue
  G47: Score 1.0 | P(Delta >= 5) = 0.809 | continue
  G48: Score 0.0 | P(Delta >= 5) = 0.764 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.808 | continue
  G50: Score 1.0 | P(Delta >= 5) = 0.842 | accept_H0

--- ITERATION 25: Tuning LMR_intercept (0.00 -> 1.33) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.820 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.475 | continue
  G3: Score 0.0 | P(Delta >= 5) = 0.281 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.303 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.490 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.473 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.622 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.498 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.489 | continue
  G10: Score 1.0 | P(Delta >= 5) = 0.635 | continue
  G11: Score 0.5 | P(Delta >= 5) = 0.601 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.617 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.707 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.592 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.593 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.482 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.555 | continue
  G18: Score 1.0 | P(Delta >= 5) = 0.687 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.777 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.759 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.836 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.758 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.819 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.805 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.868 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.811 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.793 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.751 | continue
  G29: Score 0.0 | P(Delta >= 5) = 0.650 | continue
  G30: Score 0.5 | P(Delta >= 5) = 0.625 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.624 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.540 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.607 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.611 | continue
  G35: Score 1.0 | P(Delta >= 5) = 0.711 | continue
  G36: Score 0.5 | P(Delta >= 5) = 0.718 | continue
  G37: Score 0.5 | P(Delta >= 5) = 0.703 | continue
  G38: Score 0.0 | P(Delta >= 5) = 0.619 | continue
  G39: Score 0.0 | P(Delta >= 5) = 0.544 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.455 | continue
  G41: Score 1.0 | P(Delta >= 5) = 0.536 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.450 | continue
  G43: Score 0.0 | P(Delta >= 5) = 0.354 | continue
  G44: Score 0.5 | P(Delta >= 5) = 0.367 | continue
  G45: Score 0.5 | P(Delta >= 5) = 0.386 | continue
  G46: Score 0.0 | P(Delta >= 5) = 0.301 | continue
  G47: Score 0.5 | P(Delta >= 5) = 0.317 | continue
  G48: Score 0.5 | P(Delta >= 5) = 0.291 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.383 | continue
  G50: Score 0.0 | P(Delta >= 5) = 0.330 | reject_H0

--- ITERATION 26: Tuning RFP_intercept (70000.00 -> 95583.32) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.813 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.489 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.490 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.499 | continue
  G5: Score 0.5 | P(Delta >= 5) = 0.472 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.499 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.482 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.272 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.470 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.508 | continue
  G11: Score 0.5 | P(Delta >= 5) = 0.458 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.461 | continue
  G13: Score 0.5 | P(Delta >= 5) = 0.477 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.278 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.314 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.318 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.473 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.362 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.465 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.336 | reject_H0

--- ITERATION 27: Tuning ageing (4.00 -> 9.84) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.817 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.491 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.667 | continue
  G4: Score 0.0 | P(Delta >= 5) = 0.486 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.648 | continue
  G6: Score 0.5 | P(Delta >= 5) = 0.635 | continue
  G7: Score 0.5 | P(Delta >= 5) = 0.639 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.481 | continue
  G9: Score 0.5 | P(Delta >= 5) = 0.476 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.346 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.481 | continue
  G12: Score 0.0 | P(Delta >= 5) = 0.339 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.465 | continue
  G14: Score 0.0 | P(Delta >= 5) = 0.352 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.471 | continue
  G16: Score 0.0 | P(Delta >= 5) = 0.400 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.466 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.466 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.554 | continue
  G20: Score 0.0 | P(Delta >= 5) = 0.461 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.560 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.476 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.552 | continue
  G24: Score 0.5 | P(Delta >= 5) = 0.546 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.637 | continue
  G26: Score 0.5 | P(Delta >= 5) = 0.640 | continue
  G27: Score 1.0 | P(Delta >= 5) = 0.707 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.625 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.682 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.620 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.616 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.543 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.550 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.523 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.557 | reject_H0

--- ITERATION 28: Tuning ageing (4.00 -> 4.09) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.812 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.480 | continue
  G3: Score 1.0 | P(Delta >= 5) = 0.681 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.691 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.811 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.634 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.766 | continue
  G8: Score 0.5 | P(Delta >= 5) = 0.745 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.853 | continue
  G10: Score 0.0 | P(Delta >= 5) = 0.719 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.823 | continue
  G12: Score 0.5 | P(Delta >= 5) = 0.795 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.885 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.873 | continue
  G15: Score 0.5 | P(Delta >= 5) = 0.880 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.861 | continue
  G17: Score 1.0 | P(Delta >= 5) = 0.913 | continue
  G18: Score 0.0 | P(Delta >= 5) = 0.843 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.908 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.887 | continue
  G21: Score 0.0 | P(Delta >= 5) = 0.821 | continue
  G22: Score 0.0 | P(Delta >= 5) = 0.736 | continue
  G23: Score 0.5 | P(Delta >= 5) = 0.762 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.659 | continue
  G25: Score 0.5 | P(Delta >= 5) = 0.650 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.560 | continue
  G27: Score 1.0 | P(Delta >= 5) = 0.635 | continue
  G28: Score 0.5 | P(Delta >= 5) = 0.645 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.719 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.625 | continue
  G31: Score 0.5 | P(Delta >= 5) = 0.638 | continue
  G32: Score 0.5 | P(Delta >= 5) = 0.648 | continue
  G33: Score 1.0 | P(Delta >= 5) = 0.699 | continue
  G34: Score 0.0 | P(Delta >= 5) = 0.615 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.626 | continue
  G36: Score 1.0 | P(Delta >= 5) = 0.692 | continue
  G37: Score 0.5 | P(Delta >= 5) = 0.711 | continue
  G38: Score 0.5 | P(Delta >= 5) = 0.699 | continue
  G39: Score 1.0 | P(Delta >= 5) = 0.769 | continue
  G40: Score 0.5 | P(Delta >= 5) = 0.744 | continue
  G41: Score 1.0 | P(Delta >= 5) = 0.820 | continue
  G42: Score 0.5 | P(Delta >= 5) = 0.799 | continue
  G43: Score 1.0 | P(Delta >= 5) = 0.851 | continue
  G44: Score 0.0 | P(Delta >= 5) = 0.793 | continue
  G45: Score 1.0 | P(Delta >= 5) = 0.847 | continue
  G46: Score 0.0 | P(Delta >= 5) = 0.789 | continue
  G47: Score 0.5 | P(Delta >= 5) = 0.797 | continue
  G48: Score 0.5 | P(Delta >= 5) = 0.798 | continue
  G49: Score 1.0 | P(Delta >= 5) = 0.825 | continue
  G50: Score 0.5 | P(Delta >= 5) = 0.823 | accept_H0

--- ITERATION 29: Tuning NMP_intercept (4.20 -> 2.36) ---
  G1: Score 1.0 | P(Delta >= 5) = 0.818 | continue
  G2: Score 0.0 | P(Delta >= 5) = 0.467 | continue
  G3: Score 0.5 | P(Delta >= 5) = 0.480 | continue
  G4: Score 0.5 | P(Delta >= 5) = 0.526 | continue
  G5: Score 1.0 | P(Delta >= 5) = 0.677 | continue
  G6: Score 0.0 | P(Delta >= 5) = 0.496 | continue
  G7: Score 1.0 | P(Delta >= 5) = 0.617 | continue
  G8: Score 0.0 | P(Delta >= 5) = 0.477 | continue
  G9: Score 1.0 | P(Delta >= 5) = 0.614 | continue
  G10: Score 0.5 | P(Delta >= 5) = 0.621 | continue
  G11: Score 1.0 | P(Delta >= 5) = 0.743 | continue
  G12: Score 0.0 | P(Delta >= 5) = 0.623 | continue
  G13: Score 1.0 | P(Delta >= 5) = 0.710 | continue
  G14: Score 0.5 | P(Delta >= 5) = 0.696 | continue
  G15: Score 1.0 | P(Delta >= 5) = 0.773 | continue
  G16: Score 0.5 | P(Delta >= 5) = 0.781 | continue
  G17: Score 0.5 | P(Delta >= 5) = 0.801 | continue
  G18: Score 0.5 | P(Delta >= 5) = 0.773 | continue
  G19: Score 1.0 | P(Delta >= 5) = 0.850 | continue
  G20: Score 0.5 | P(Delta >= 5) = 0.860 | continue
  G21: Score 1.0 | P(Delta >= 5) = 0.901 | continue
  G22: Score 0.5 | P(Delta >= 5) = 0.895 | continue
  G23: Score 1.0 | P(Delta >= 5) = 0.928 | continue
  G24: Score 0.0 | P(Delta >= 5) = 0.885 | continue
  G25: Score 1.0 | P(Delta >= 5) = 0.920 | continue
  G26: Score 0.0 | P(Delta >= 5) = 0.859 | continue
  G27: Score 0.5 | P(Delta >= 5) = 0.860 | continue
  G28: Score 0.0 | P(Delta >= 5) = 0.795 | continue
  G29: Score 1.0 | P(Delta >= 5) = 0.847 | continue
  G30: Score 0.0 | P(Delta >= 5) = 0.785 | continue
  G31: Score 1.0 | P(Delta >= 5) = 0.835 | continue
  G32: Score 0.0 | P(Delta >= 5) = 0.762 | continue
  G33: Score 0.5 | P(Delta >= 5) = 0.772 | continue
  G34: Score 0.5 | P(Delta >= 5) = 0.757 | continue
  G35: Score 0.5 | P(Delta >= 5) = 0.762 | continue
  G36: Score 0.0 | P(Delta >= 5) = 0.714 | continue
  G37: Score 0.0 | P(Delta >= 5) = 0.604 | continue
  G38: Score 0.0 | P(Delta >= 5) = 0.532 | continue
  G39: Score 0.5 | P(Delta >= 5) = 0.529 | continue
  G40: Score 0.0 | P(Delta >= 5) = 0.467 | continue
  G41: Score 0.5 | P(Delta >= 5) = 0.456 | continue
  G42: Score 0.0 | P(Delta >= 5) = 0.397 | continue
  G43: Score 0.5 | P(Delta >= 5) = 0.377 | continue
